pair_id,paper_id,dataset_norm,horizon_bucket,metric_name,model_name,model_scale,has_covariates,zero_shot,metric_num,baseline_metric,baseline_family,delta,delta_rel,vi,source,n_series_num,baseline_n_series
LOCAL_MAC_favorita_h14__chronos_bolt_tiny__WAPE,LOCAL_MAC_favorita_h14,Favorita,medium,WAPE,chronos_bolt_tiny,6.954242509439325,FALSE,TRUE,0.4853,0.5311,ML_TREE,-0.04580000000000001,-0.0862361137262286,6.0839999999999993e-5,LOCAL,2992,29753
LOCAL_MAC_favorita_h7__chronos_bolt_tiny__WAPE,LOCAL_MAC_favorita_h7,Favorita,short,WAPE,chronos_bolt_tiny,6.954242509439325,FALSE,TRUE,0.4819,0.5295,ML_TREE,-0.047599999999999976,-0.08989612842304057,5.625e-5,LOCAL,2992,29753
LOCAL_MAC_favorita_h28__moirai2__WAPE,LOCAL_MAC_favorita_h28,Favorita,long,WAPE,moirai2,7.041392685158225,FALSE,TRUE,0.4873,0.5377,ML_TREE,-0.050399999999999945,-0.09373256462711539,6.560999999999999e-5,LOCAL,147262,29753
LOCAL_MAC_favorita_h14__moirai2__WAPE,LOCAL_MAC_favorita_h14,Favorita,medium,WAPE,moirai2,7.041392685158225,FALSE,TRUE,0.4816,0.5311,ML_TREE,-0.049500000000000044,-0.09320278666917726,6.560999999999999e-5,LOCAL,150209,29753
LOCAL_MAC_favorita_h7__moirai2__WAPE,LOCAL_MAC_favorita_h7,Favorita,short,WAPE,moirai2,7.041392685158225,FALSE,TRUE,0.4771,0.5295,ML_TREE,-0.05239999999999995,-0.09896128423040595,6.241000000000001e-5,LOCAL,151757,29753
LOCAL_MAC_m5_h28__timesfm25__WAPE,LOCAL_MAC_m5_h28,M5,long,WAPE,timesfm25,8.301029995663981,FALSE,TRUE,0.948,1.3285,STATS,-0.38050000000000006,-0.28641324802408735,0.0020328277854375944,LOCAL,500,30462
LOCAL_MAC_m5_h14__timesfm25__WAPE,LOCAL_MAC_m5_h14,M5,medium,WAPE,timesfm25,8.301029995663981,FALSE,TRUE,0.9436,1.3216,STATS,-0.3780000000000001,-0.28601694915254244,0.0020328105518734826,LOCAL,500,30478
LOCAL_MAC_m5_h7__timesfm25__WAPE,LOCAL_MAC_m5_h7,M5,short,WAPE,timesfm25,8.301029995663981,FALSE,TRUE,0.9435,1.3072,STATS,-0.3636999999999999,-0.2782282741738066,0.0020328083989501313,LOCAL,500,30480
LOCAL_MAC_m5_h28__tirex__WAPE,LOCAL_MAC_m5_h28,M5,long,WAPE,tirex,7.544068044350276,FALSE,TRUE,0.9138,1.3285,STATS,-0.41470000000000007,-0.3121565675573956,1.0404000000000001e-4,LOCAL,1000,30462
LOCAL_MAC_m5_h14__tirex__WAPE,LOCAL_MAC_m5_h14,M5,medium,WAPE,tirex,7.544068044350276,FALSE,TRUE,0.9067,1.3216,STATS,-0.41490000000000016,-0.31393765133171925,1.1448999999999998e-4,LOCAL,1000,30478
LOCAL_MAC_m5_h7__tirex__WAPE,LOCAL_MAC_m5_h7,M5,short,WAPE,tirex,7.544068044350276,FALSE,TRUE,0.9026,1.3072,STATS,-0.40459999999999996,-0.30951652386780903,1.2321e-4,LOCAL,1000,30480
LOCAL_MAC_m5_h28__chronos_bolt_tiny__WAPE,LOCAL_MAC_m5_h28,M5,long,WAPE,chronos_bolt_tiny,6.954242509439325,FALSE,TRUE,0.9106,1.3285,STATS,-0.41790000000000005,-0.31456529920963494,1.1664000000000001e-4,LOCAL,3000,30462
LOCAL_MAC_m5_h14__chronos_bolt_tiny__WAPE,LOCAL_MAC_m5_h14,M5,medium,WAPE,chronos_bolt_tiny,6.954242509439325,FALSE,TRUE,0.9022,1.3216,STATS,-0.4194000000000001,-0.3173426150121066,1.3455999999999999e-4,LOCAL,3000,30478
LOCAL_MAC_m5_h7__chronos_bolt_tiny__WAPE,LOCAL_MAC_m5_h7,M5,short,WAPE,chronos_bolt_tiny,6.954242509439325,FALSE,TRUE,0.8973,1.3072,STATS,-0.40989999999999993,-0.3135709914320685,1.4884000000000002e-4,LOCAL,3000,30480
LOCAL_MAC_m5_h28__moirai2__WAPE,LOCAL_MAC_m5_h28,M5,long,WAPE,moirai2,7.041392685158225,FALSE,TRUE,0.9013,1.3285,STATS,-0.4272,-0.3215656755739556,1.0816e-4,LOCAL,30490,30462
LOCAL_MAC_m5_h14__moirai2__WAPE,LOCAL_MAC_m5_h14,M5,medium,WAPE,moirai2,7.041392685158225,FALSE,TRUE,0.8931,1.3216,STATS,-0.4285000000000001,-0.3242282082324456,1.1448999999999998e-4,LOCAL,30490,30478
LOCAL_MAC_m5_h7__moirai2__WAPE,LOCAL_MAC_m5_h7,M5,short,WAPE,moirai2,7.041392685158225,FALSE,TRUE,0.8875,1.3072,STATS,-0.41969999999999996,-0.32106793145654833,1.2099999999999999e-4,LOCAL,30490,30480
LOCAL_MAC_rohlik_h28__timesfm25__WAPE,LOCAL_MAC_rohlik_h28,Rohlik,long,WAPE,timesfm25,8.301029995663981,FALSE,TRUE,0.3534,0.4116,STATS,-0.05820000000000003,-0.14139941690962105,8.182725792254274e-4,LOCAL,4549,1671
LOCAL_MAC_rohlik_h14__timesfm25__WAPE,LOCAL_MAC_rohlik_h14,Rohlik,medium,WAPE,timesfm25,8.301029995663981,FALSE,TRUE,0.3375,0.3953,ML_TREE,-0.05779999999999996,-0.1462180622312167,4.2891076531531493e-4,LOCAL,4614,4713
LOCAL_MAC_rohlik_h7__timesfm25__WAPE,LOCAL_MAC_rohlik_h7,Rohlik,short,WAPE,timesfm25,8.301029995663981,FALSE,TRUE,0.3238,0.3654,ML_TREE,-0.041600000000000026,-0.11384783798576908,4.2718660440618073e-4,LOCAL,4651,4713
LOCAL_MAC_rohlik_h28__tirex__WAPE,LOCAL_MAC_rohlik_h28,Rohlik,long,WAPE,tirex,7.544068044350276,FALSE,TRUE,0.3534,0.4116,STATS,-0.05820000000000003,-0.14139941690962105,1.69e-4,LOCAL,4549,1671
LOCAL_MAC_rohlik_h14__tirex__WAPE,LOCAL_MAC_rohlik_h14,Rohlik,medium,WAPE,tirex,7.544068044350276,FALSE,TRUE,0.3373,0.3953,ML_TREE,-0.057999999999999996,-0.14672400708322791,1.3225e-4,LOCAL,4614,4713
LOCAL_MAC_rohlik_h7__tirex__WAPE,LOCAL_MAC_rohlik_h7,Rohlik,short,WAPE,tirex,7.544068044350276,FALSE,TRUE,0.3232,0.3654,ML_TREE,-0.042200000000000015,-0.1154898741105638,1.2099999999999999e-4,LOCAL,4651,4713
LOCAL_MAC_rohlik_h28__chronos2__WAPE,LOCAL_MAC_rohlik_h28,Rohlik,long,WAPE,chronos2,8.079181246047625,FALSE,TRUE,0.3567,0.4116,STATS,-0.054900000000000004,-0.13338192419825073,1.9600000000000002e-4,LOCAL,4549,1671
LOCAL_MAC_rohlik_h14__chronos2__WAPE,LOCAL_MAC_rohlik_h14,Rohlik,medium,WAPE,chronos2,8.079181246047625,FALSE,TRUE,0.3391,0.3953,ML_TREE,-0.05619999999999997,-0.14217050341512769,1.3924e-4,LOCAL,4614,4713
LOCAL_MAC_rohlik_h7__chronos2__WAPE,LOCAL_MAC_rohlik_h7,Rohlik,short,WAPE,chronos2,8.079181246047625,FALSE,TRUE,0.3243,0.3654,ML_TREE,-0.041100000000000025,-0.11247947454844014,1.2544e-4,LOCAL,4651,4713
LOCAL_MAC_rohlik_h28__moirai2__WAPE,LOCAL_MAC_rohlik_h28,Rohlik,long,WAPE,moirai2,7.041392685158225,FALSE,TRUE,0.3536,0.4116,STATS,-0.057999999999999996,-0.14091350826044702,1.6384e-4,LOCAL,4549,1671
LOCAL_MAC_rohlik_h14__moirai2__WAPE,LOCAL_MAC_rohlik_h14,Rohlik,medium,WAPE,moirai2,7.041392685158225,FALSE,TRUE,0.3373,0.3953,ML_TREE,-0.057999999999999996,-0.14672400708322791,1.2321e-4,LOCAL,4614,4713
LOCAL_MAC_rohlik_h7__moirai2__WAPE,LOCAL_MAC_rohlik_h7,Rohlik,short,WAPE,moirai2,7.041392685158225,FALSE,TRUE,0.324,0.3654,ML_TREE,-0.04139999999999999,-0.11330049261083741,2.3039999999999996e-5,LOCAL,4651,4713
LOCAL_MAC_rohlik_h28__chronos_bolt_tiny__WAPE,LOCAL_MAC_rohlik_h28,Rohlik,long,WAPE,chronos_bolt_tiny,6.954242509439325,FALSE,TRUE,0.3606,0.4116,STATS,-0.051000000000000045,-0.1239067055393587,1.8224999999999998e-4,LOCAL,4549,1671
LOCAL_MAC_rohlik_h14__chronos_bolt_tiny__WAPE,LOCAL_MAC_rohlik_h14,Rohlik,medium,WAPE,chronos_bolt_tiny,6.954242509439325,FALSE,TRUE,0.3453,0.3953,ML_TREE,-0.04999999999999999,-0.12648621300278268,1.3689e-4,LOCAL,4614,4713
LOCAL_MAC_rohlik_h7__chronos_bolt_tiny__WAPE,LOCAL_MAC_rohlik_h7,Rohlik,short,WAPE,chronos_bolt_tiny,6.954242509439325,FALSE,TRUE,0.3338,0.3654,ML_TREE,-0.03160000000000002,-0.08648056923918998,1.2321e-4,LOCAL,4651,4713
LOCAL_MAC_favorita_h28__timesfm25__WAPE,LOCAL_MAC_favorita_h28,Favorita,long,WAPE,timesfm25,8.301029995663981,FALSE,TRUE,0.5418,0.5377,ML_TREE,0.0040999999999999925,0.007625069741491524,0.010237691688781855,LOCAL,98,29753
LOCAL_MAC_favorita_h14__timesfm25__WAPE,LOCAL_MAC_favorita_h14,Favorita,medium,WAPE,timesfm25,8.301029995663981,FALSE,TRUE,0.5336,0.5311,ML_TREE,0.0024999999999999467,0.004707211447938141,0.010033610056128794,LOCAL,100,29753
LOCAL_MAC_favorita_h7__timesfm25__WAPE,LOCAL_MAC_favorita_h7,Favorita,short,WAPE,timesfm25,8.301029995663981,FALSE,TRUE,0.5281,0.5295,ML_TREE,-0.0013999999999999568,-0.0026440037771481716,0.010033610056128794,LOCAL,100,29753
LOCAL_MAC_favorita_h28__tirex__WAPE,LOCAL_MAC_favorita_h28,Favorita,long,WAPE,tirex,7.544068044350276,FALSE,TRUE,0.5395,0.5377,ML_TREE,0.0018000000000000238,0.0033475915938255977,6.560999999999999e-5,LOCAL,98,29753
LOCAL_MAC_favorita_h14__tirex__WAPE,LOCAL_MAC_favorita_h14,Favorita,medium,WAPE,tirex,7.544068044350276,FALSE,TRUE,0.5311,0.5311,ML_TREE,0,0,6.4e-5,LOCAL,100,29753
LOCAL_MAC_favorita_h7__tirex__WAPE,LOCAL_MAC_favorita_h7,Favorita,short,WAPE,tirex,7.544068044350276,FALSE,TRUE,0.5249,0.5295,ML_TREE,-0.0045999999999999375,-0.008687440982058429,5.929e-5,LOCAL,100,29753
