contrast_i,contrast_j,covariance,correlation
Favorita_h14_tirex_vs_lightgbm_cov,Favorita_h28_moirai2_vs_lightgbm_direct,0.00011315215687056957,0.4326848775681142
Favorita_h14_tirex_vs_lightgbm_cov,Favorita_h28_timesfm25_vs_lightgbm_direct,0.00011862646400727494,0.48145928162725776
Favorita_h14_tirex_vs_lightgbm_cov,Favorita_h28_tirex_vs_lightgbm_direct,0.00015298394458133525,0.532075726786008
Favorita_h14_tirex_vs_lightgbm_cov,Favorita_h7_chronos2_vs_lightgbm_cov,9.208297378039271e-05,0.8253431789512574
Favorita_h14_tirex_vs_lightgbm_cov,Favorita_h7_chronos_bolt_tiny_vs_lightgbm_cov,9.124552250614436e-05,0.3354665586039829
Favorita_h14_tirex_vs_lightgbm_cov,Favorita_h7_moirai2_vs_lightgbm_cov,4.9730199088142585e-05,0.5469103635880207
Favorita_h14_tirex_vs_lightgbm_cov,Favorita_h7_timesfm25_vs_lightgbm_cov,3.280474648517496e-05,0.1864019608924946
Favorita_h14_tirex_vs_lightgbm_cov,Favorita_h7_tirex_vs_lightgbm_cov,0.00010523652422884525,0.8574746770080255
Favorita_h14_tirex_vs_lightgbm_cov,M5_h14_chronos2_vs_lightgbm_cov,4.581981174637619e-06,0.05150492758843701
Favorita_h14_tirex_vs_lightgbm_cov,M5_h14_chronos_bolt_tiny_vs_lightgbm_cov,4.069717795168061e-06,0.03585364550162724
Favorita_h14_tirex_vs_lightgbm_cov,M5_h14_moirai2_vs_lightgbm_cov,2.166976163596872e-06,0.020385572965039945
Favorita_h14_tirex_vs_lightgbm_cov,M5_h14_timesfm25_vs_lightgbm_cov,2.2527912050738503e-06,0.02227237643024485
Favorita_h14_tirex_vs_lightgbm_cov,M5_h14_tirex_vs_lightgbm_cov,3.8059803329393298e-06,0.040990782449974034
Favorita_h14_tirex_vs_lightgbm_cov,M5_h28_chronos2_vs_lightgbm_direct,-9.35731920248479e-07,-0.006484815348457741
Favorita_h14_tirex_vs_lightgbm_cov,M5_h28_chronos_bolt_tiny_vs_lightgbm_direct,4.042132208494735e-07,0.002442356626786492
Favorita_h14_tirex_vs_lightgbm_cov,M5_h28_moirai2_vs_lightgbm_direct,-8.169655024063115e-07,-0.006496636878398661
Favorita_h14_tirex_vs_lightgbm_cov,M5_h28_timesfm25_vs_lightgbm_direct,-1.7316137848032791e-06,-0.01214550035509109
Favorita_h14_tirex_vs_lightgbm_cov,M5_h28_tirex_vs_lightgbm_direct,2.642631304172509e-07,0.0014956012552705185
Favorita_h14_tirex_vs_lightgbm_cov,M5_h7_chronos2_vs_lightgbm_cov,1.3743083120620416e-06,0.01662681161591461
Favorita_h14_tirex_vs_lightgbm_cov,M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,1.9779873834992587e-08,0.00020865459686587819
Favorita_h14_tirex_vs_lightgbm_cov,M5_h7_moirai2_vs_lightgbm_cov,1.3292021313601687e-06,0.014900189471257212
Favorita_h14_tirex_vs_lightgbm_cov,M5_h7_timesfm25_vs_lightgbm_cov,7.884757153001132e-07,0.009125290254579956
Favorita_h14_tirex_vs_lightgbm_cov,M5_h7_tirex_vs_lightgbm_cov,1.4207839846049617e-06,0.016472146395149833
Favorita_h14_tirex_vs_lightgbm_cov,Rohlik_h14_chronos2_vs_lightgbm_cov,-8.636194435955135e-07,-0.008005533787575764
Favorita_h14_tirex_vs_lightgbm_cov,Rohlik_h14_chronos_bolt_tiny_vs_lightgbm_cov,1.3269368896771453e-06,0.013339473204016418
Favorita_h14_tirex_vs_lightgbm_cov,Rohlik_h14_moirai2_vs_lightgbm_cov,1.5779085108282059e-06,0.01223739915229661
Favorita_h14_tirex_vs_lightgbm_cov,Rohlik_h14_timesfm25_vs_lightgbm_cov,1.1880636390424927e-06,0.008729354356387165
Favorita_h14_tirex_vs_lightgbm_cov,Rohlik_h14_tirex_vs_lightgbm_cov,1.5151020508926274e-06,0.010223459730907377
Favorita_h14_tirex_vs_lightgbm_cov,Rohlik_h28_chronos2_vs_lightgbm_cov,-5.419378987867379e-06,-0.039909674276083974
Favorita_h14_tirex_vs_lightgbm_cov,Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,-2.8179858239217687e-06,-0.020948116039439472
Favorita_h14_tirex_vs_lightgbm_cov,Rohlik_h28_moirai2_vs_lightgbm_cov,-5.04876594100829e-06,-0.03258567940183872
Favorita_h14_tirex_vs_lightgbm_cov,Rohlik_h28_timesfm25_vs_lightgbm_cov,-3.511481878686968e-06,-0.021942104392680607
Favorita_h14_tirex_vs_lightgbm_cov,Rohlik_h28_tirex_vs_lightgbm_cov,-3.2853780911299287e-06,-0.01951309769191568
Favorita_h14_tirex_vs_lightgbm_cov,Rohlik_h7_chronos2_vs_lightgbm_cov,1.6301662903856257e-06,0.014545647687615435
Favorita_h14_tirex_vs_lightgbm_cov,Rohlik_h7_chronos_bolt_tiny_vs_lightgbm_cov,3.888731980736286e-06,0.0356723650034823
Favorita_h14_tirex_vs_lightgbm_cov,Rohlik_h7_moirai2_vs_lightgbm_cov,4.866328440497183e-06,0.03478681340253459
Favorita_h14_tirex_vs_lightgbm_cov,Rohlik_h7_timesfm25_vs_lightgbm_cov,3.3130062040429407e-06,0.025209877250363825
Favorita_h14_tirex_vs_lightgbm_cov,Rohlik_h7_tirex_vs_lightgbm_cov,2.9354496964760204e-06,0.021976944031176802
Favorita_h28_chronos2_vs_lightgbm_direct,Favorita_h14_chronos2_vs_lightgbm_cov,0.00020532883943425665,0.6044321665240937
Favorita_h28_chronos2_vs_lightgbm_direct,Favorita_h14_chronos_bolt_tiny_vs_lightgbm_cov,-0.00017544440731528395,-0.23278130842126943
Favorita_h28_chronos2_vs_lightgbm_direct,Favorita_h14_moirai2_vs_lightgbm_cov,1.4709418529092006e-05,0.051692647570886256
Favorita_h28_chronos2_vs_lightgbm_direct,Favorita_h14_timesfm25_vs_lightgbm_cov,-0.0002645681595721518,-0.46957346908105196
Favorita_h28_chronos2_vs_lightgbm_direct,Favorita_h14_tirex_vs_lightgbm_cov,0.00015663531889799595,0.49037167761019546
Favorita_h28_chronos2_vs_lightgbm_direct,Favorita_h28_chronos2_vs_lightgbm_direct,0.0009128904747581689,1.0
Favorita_h28_chronos2_vs_lightgbm_direct,Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,0.0006918391822337485,0.7550566183401475
Favorita_h28_chronos2_vs_lightgbm_direct,Favorita_h28_moirai2_vs_lightgbm_direct,0.0007015018315018447,0.9386060096636609
Favorita_h28_chronos2_vs_lightgbm_direct,Favorita_h28_timesfm25_vs_lightgbm_direct,0.0005700969581483821,0.8096034372343389
Favorita_h28_chronos2_vs_lightgbm_direct,Favorita_h28_tirex_vs_lightgbm_direct,0.0008008702593932416,0.9746201808769894
Favorita_h28_chronos2_vs_lightgbm_direct,Favorita_h7_chronos2_vs_lightgbm_cov,0.0002390505415556019,0.749705338566111
Favorita_h28_chronos2_vs_lightgbm_direct,Favorita_h7_chronos_bolt_tiny_vs_lightgbm_cov,-0.00014452858417850396,-0.18592468768085363
Favorita_h28_chronos2_vs_lightgbm_direct,Favorita_h7_moirai2_vs_lightgbm_cov,9.993904101632951e-05,0.3845712149103691
Favorita_h28_chronos2_vs_lightgbm_direct,Favorita_h7_timesfm25_vs_lightgbm_cov,-0.00023165380358395734,-0.46057341637433785
Favorita_h28_chronos2_vs_lightgbm_direct,Favorita_h7_tirex_vs_lightgbm_cov,0.00027647593821288795,0.7882387651358306
Favorita_h28_chronos2_vs_lightgbm_direct,M5_h14_chronos2_vs_lightgbm_cov,1.0337396819129377e-05,0.040658589606612845
Favorita_h28_chronos2_vs_lightgbm_direct,M5_h14_chronos_bolt_tiny_vs_lightgbm_cov,1.285555319891084e-05,0.03962829946091528
Favorita_h28_chronos2_vs_lightgbm_direct,M5_h14_moirai2_vs_lightgbm_cov,4.980105474653208e-06,0.016392793587130045
Favorita_h28_chronos2_vs_lightgbm_direct,M5_h14_timesfm25_vs_lightgbm_cov,4.1845436968023575e-06,0.014475693023616988
Favorita_h28_chronos2_vs_lightgbm_direct,M5_h14_tirex_vs_lightgbm_cov,1.0648988201518308e-05,0.04013041545006862
Favorita_h28_chronos2_vs_lightgbm_direct,M5_h28_chronos2_vs_lightgbm_direct,-2.361882799482076e-06,-0.005727302927783876
Favorita_h28_chronos2_vs_lightgbm_direct,M5_h28_chronos_bolt_tiny_vs_lightgbm_direct,4.707617255267045e-06,0.009952801717770918
Favorita_h28_chronos2_vs_lightgbm_direct,M5_h28_moirai2_vs_lightgbm_direct,-6.099445124422654e-06,-0.016971524077589666
Favorita_h28_chronos2_vs_lightgbm_direct,M5_h28_timesfm25_vs_lightgbm_direct,-8.229997460553346e-06,-0.020198062843556384
Favorita_h28_chronos2_vs_lightgbm_direct,M5_h28_tirex_vs_lightgbm_direct,2.1639272822260128e-06,0.004285165003813033
Favorita_h28_chronos2_vs_lightgbm_direct,M5_h7_chronos2_vs_lightgbm_cov,6.257344444873246e-06,0.02648869155961737
Favorita_h28_chronos2_vs_lightgbm_direct,M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,6.9724084462639065e-06,0.025735517258710785
Favorita_h28_chronos2_vs_lightgbm_direct,M5_h7_moirai2_vs_lightgbm_cov,8.065569648024833e-06,0.0316359914171544
Favorita_h28_chronos2_vs_lightgbm_direct,M5_h7_timesfm25_vs_lightgbm_cov,6.62148030260685e-06,0.026813845226360062
Favorita_h28_chronos2_vs_lightgbm_direct,M5_h7_tirex_vs_lightgbm_cov,8.953131816398516e-06,0.0363197424613538
Favorita_h28_chronos2_vs_lightgbm_direct,Rohlik_h14_chronos2_vs_lightgbm_cov,-1.5389916592554394e-05,-0.04991715106089023
Favorita_h28_chronos2_vs_lightgbm_direct,Rohlik_h14_chronos_bolt_tiny_vs_lightgbm_cov,-1.4829122745154469e-05,-0.052161432801464964
Favorita_h28_chronos2_vs_lightgbm_direct,Rohlik_h14_moirai2_vs_lightgbm_cov,-1.2835072450249208e-05,-0.0348298234432415
Favorita_h28_chronos2_vs_lightgbm_direct,Rohlik_h14_timesfm25_vs_lightgbm_cov,-1.1352326983443428e-05,-0.029185890722742535
Favorita_h28_chronos2_vs_lightgbm_direct,Rohlik_h14_tirex_vs_lightgbm_cov,-1.8374361636484983e-05,-0.043382433092266436
Favorita_h28_chronos2_vs_lightgbm_direct,Rohlik_h28_chronos2_vs_lightgbm_cov,-2.282174588945072e-05,-0.058806206799063614
Favorita_h28_chronos2_vs_lightgbm_direct,Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,-1.688610022562559e-05,-0.04392190526574448
Favorita_h28_chronos2_vs_lightgbm_direct,Rohlik_h28_moirai2_vs_lightgbm_cov,-2.32055086233071e-05,-0.05240566979303713
Favorita_h28_chronos2_vs_lightgbm_direct,Rohlik_h28_timesfm25_vs_lightgbm_cov,-2.155284994445126e-05,-0.04712357082078899
Favorita_h28_chronos2_vs_lightgbm_direct,Rohlik_h28_tirex_vs_lightgbm_cov,-2.5538746559977902e-05,-0.053074520810483465
Favorita_h28_chronos2_vs_lightgbm_direct,Rohlik_h7_chronos2_vs_lightgbm_cov,-1.662092794005243e-05,-0.051892197687715184
Favorita_h28_chronos2_vs_lightgbm_direct,Rohlik_h7_chronos_bolt_tiny_vs_lightgbm_cov,-1.7465735846492994e-05,-0.05606042943864923
Favorita_h28_chronos2_vs_lightgbm_direct,Rohlik_h7_moirai2_vs_lightgbm_cov,-1.3252648912364928e-05,-0.033148323198361154
Favorita_h28_chronos2_vs_lightgbm_direct,Rohlik_h7_timesfm25_vs_lightgbm_cov,-1.5692165434785572e-05,-0.04178082403575698
Favorita_h28_chronos2_vs_lightgbm_direct,Rohlik_h7_tirex_vs_lightgbm_cov,-1.8650262863719438e-05,-0.04885660200043875
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Favorita_h14_chronos2_vs_lightgbm_cov,0.0001498622370464489,0.4395242756629048
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Favorita_h14_chronos_bolt_tiny_vs_lightgbm_cov,0.0003087029102417653,0.4080772085084023
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Favorita_h14_moirai2_vs_lightgbm_cov,3.35009019781831e-05,0.11729589431782916
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Favorita_h14_timesfm25_vs_lightgbm_cov,-1.8978273428525998e-06,-0.0033559517962462797
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Favorita_h14_tirex_vs_lightgbm_cov,0.00017042335760076443,0.5315667897653881
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Favorita_h28_chronos2_vs_lightgbm_direct,0.0006918391822337485,0.7550566183401475
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,0.000919671220591835,1.0
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Favorita_h28_moirai2_vs_lightgbm_direct,0.0005898846765048772,0.7863477991476044
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Favorita_h28_timesfm25_vs_lightgbm_direct,0.0006400976661528587,0.9056552373782963
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Favorita_h28_tirex_vs_lightgbm_direct,0.0006874727437036084,0.8335310022088085
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Favorita_h7_chronos2_vs_lightgbm_cov,0.0001661916100023007,0.5192816861564746
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Favorita_h7_chronos_bolt_tiny_vs_lightgbm_cov,0.00036610354587363547,0.46922407543118205
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Favorita_h7_moirai2_vs_lightgbm_cov,7.349418503028749e-05,0.2817653692887828
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Favorita_h7_timesfm25_vs_lightgbm_cov,1.2038500270214991e-05,0.023846511688844208
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Favorita_h7_tirex_vs_lightgbm_cov,0.0002437922504191007,0.6924898064226123
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,M5_h14_chronos2_vs_lightgbm_cov,7.876876048318729e-06,0.030866555850960337
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,M5_h14_chronos_bolt_tiny_vs_lightgbm_cov,7.807088638120862e-06,0.023977108919929834
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,M5_h14_moirai2_vs_lightgbm_cov,5.649545478910759e-06,0.018527677315633984
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,M5_h14_timesfm25_vs_lightgbm_cov,4.34353463456397e-06,0.014970199429654458
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,M5_h14_tirex_vs_lightgbm_cov,7.507102814774486e-06,0.028185822553689732
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,M5_h28_chronos2_vs_lightgbm_direct,-1.678021360051676e-05,-0.040539868482011916
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,M5_h28_chronos_bolt_tiny_vs_lightgbm_direct,-1.247956567107496e-05,-0.026286739203659426
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,M5_h28_moirai2_vs_lightgbm_direct,-1.9935289267046583e-05,-0.055264481234231326
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,M5_h28_timesfm25_vs_lightgbm_direct,-1.941765214708611e-05,-0.04747880442401992
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,M5_h28_tirex_vs_lightgbm_direct,-1.4132845313998288e-05,-0.027883515781625248
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,M5_h7_chronos2_vs_lightgbm_cov,5.468535988405001e-06,0.023063996237656762
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,3.199476301233661e-06,0.01176581508464862
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,M5_h7_moirai2_vs_lightgbm_cov,5.775467743594825e-06,0.022569742570922775
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,M5_h7_timesfm25_vs_lightgbm_cov,5.779884514421544e-06,0.023319337472657013
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,M5_h7_tirex_vs_lightgbm_cov,5.633142976133366e-06,0.022767303433299576
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Rohlik_h14_chronos2_vs_lightgbm_cov,-4.410914380246781e-06,-0.014253948721972132
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Rohlik_h14_chronos_bolt_tiny_vs_lightgbm_cov,-1.3511121685753903e-06,-0.004734983799695342
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Rohlik_h14_moirai2_vs_lightgbm_cov,-4.128101979966301e-06,-0.011160827753352405
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Rohlik_h14_timesfm25_vs_lightgbm_cov,-2.118672662160302e-06,-0.0054268143263163015
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Rohlik_h14_tirex_vs_lightgbm_cov,2.0177663208505056e-06,0.004746413323440918
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Rohlik_h28_chronos2_vs_lightgbm_cov,-1.5390714063637877e-05,-0.03951173594966617
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,-5.807140278725376e-06,-0.01504898346426776
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Rohlik_h28_moirai2_vs_lightgbm_cov,-1.3291509277819256e-05,-0.02990573789392934
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Rohlik_h28_timesfm25_vs_lightgbm_cov,-1.0399049017025793e-05,-0.02265270929605222
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Rohlik_h28_tirex_vs_lightgbm_cov,-6.363637354709257e-06,-0.01317604185184999
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Rohlik_h7_chronos2_vs_lightgbm_cov,-6.412128794981803e-06,-0.01994536893702052
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Rohlik_h7_chronos_bolt_tiny_vs_lightgbm_cov,-4.4699404038738656e-06,-0.014294346496783952
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Rohlik_h7_moirai2_vs_lightgbm_cov,-3.422156159204498e-06,-0.008528089209743255
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Rohlik_h7_timesfm25_vs_lightgbm_cov,-3.428471730275426e-06,-0.009094686551443031
Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,Rohlik_h7_tirex_vs_lightgbm_cov,-6.122568380357255e-07,-0.001597956618838687
Favorita_h28_moirai2_vs_lightgbm_direct,Favorita_h14_chronos2_vs_lightgbm_cov,0.0001332815764039162,0.47922661951927703
Favorita_h28_moirai2_vs_lightgbm_direct,Favorita_h14_chronos_bolt_tiny_vs_lightgbm_cov,-8.713549616141976e-05,-0.1412137160589262
Favorita_h28_moirai2_vs_lightgbm_direct,Favorita_h14_moirai2_vs_lightgbm_cov,5.14387095775567e-05,0.2207987106817041
Favorita_h28_moirai2_vs_lightgbm_direct,Favorita_h14_timesfm25_vs_lightgbm_cov,-0.00013891612981986197,-0.30115622694718003
Favorita_h28_moirai2_vs_lightgbm_direct,Favorita_h14_tirex_vs_lightgbm_cov,0.00011315215687056957,0.4326848775681142
Favorita_h28_moirai2_vs_lightgbm_direct,Favorita_h28_chronos2_vs_lightgbm_direct,0.0007015018315018447,0.9386060096636609
Favorita_h28_moirai2_vs_lightgbm_direct,Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,0.0005898846765048772,0.7863477991476044
Favorita_h28_moirai2_vs_lightgbm_direct,Favorita_h28_moirai2_vs_lightgbm_direct,0.0006118884869085381,1.0
Favorita_h28_moirai2_vs_lightgbm_direct,Favorita_h28_timesfm25_vs_lightgbm_direct,0.000523337007148434,0.9077750936186176
Favorita_h28_moirai2_vs_lightgbm_direct,Favorita_h28_tirex_vs_lightgbm_direct,0.0006553125354076864,0.9740806272584419
Favorita_h28_moirai2_vs_lightgbm_direct,Favorita_h7_chronos2_vs_lightgbm_cov,0.0001673165230667368,0.6409333935894548
Favorita_h28_moirai2_vs_lightgbm_direct,Favorita_h7_chronos_bolt_tiny_vs_lightgbm_cov,-5.1387086797221016e-05,-0.08074404586124188
Favorita_h28_moirai2_vs_lightgbm_direct,Favorita_h7_moirai2_vs_lightgbm_cov,0.00011514154625005921,0.5411863707327889
Favorita_h28_moirai2_vs_lightgbm_direct,Favorita_h7_timesfm25_vs_lightgbm_cov,-0.00010893608472158267,-0.2645479443728076
Favorita_h28_moirai2_vs_lightgbm_direct,Favorita_h7_tirex_vs_lightgbm_cov,0.00020468079107193688,0.7127721670620482
Favorita_h28_moirai2_vs_lightgbm_direct,M5_h14_chronos2_vs_lightgbm_cov,7.08270111703406e-06,0.034026183049079964
Favorita_h28_moirai2_vs_lightgbm_direct,M5_h14_chronos_bolt_tiny_vs_lightgbm_cov,9.224949174826172e-06,0.034733763693810996
Favorita_h28_moirai2_vs_lightgbm_direct,M5_h14_moirai2_vs_lightgbm_cov,5.5135536673268435e-06,0.022167628401757823
Favorita_h28_moirai2_vs_lightgbm_direct,M5_h14_timesfm25_vs_lightgbm_cov,2.4793942914820656e-06,0.010476351258406187
Favorita_h28_moirai2_vs_lightgbm_direct,M5_h14_tirex_vs_lightgbm_cov,8.41686721348527e-06,0.03874261961464769
Favorita_h28_moirai2_vs_lightgbm_direct,M5_h28_chronos2_vs_lightgbm_direct,-1.1692630927008132e-05,-0.03463197421680053
Favorita_h28_moirai2_vs_lightgbm_direct,M5_h28_chronos_bolt_tiny_vs_lightgbm_direct,-7.060259363737038e-06,-0.018232157269829984
Favorita_h28_moirai2_vs_lightgbm_direct,M5_h28_moirai2_vs_lightgbm_direct,-9.991782935283176e-06,-0.03395835967083346
Favorita_h28_moirai2_vs_lightgbm_direct,M5_h28_timesfm25_vs_lightgbm_direct,-1.617744473351154e-05,-0.04849457300018485
Favorita_h28_moirai2_vs_lightgbm_direct,M5_h28_tirex_vs_lightgbm_direct,-9.24534762172791e-06,-0.022362550230704596
Favorita_h28_moirai2_vs_lightgbm_direct,M5_h7_chronos2_vs_lightgbm_cov,5.8124227182648935e-06,0.030053899709264562
Favorita_h28_moirai2_vs_lightgbm_direct,M5_h7_chronos_bolt_tiny_vs_lightgbm_cov,5.483873978952398e-06,0.024723545099949625
Favorita_h28_moirai2_vs_lightgbm_direct,M5_h7_moirai2_vs_lightgbm_cov,7.387735043128697e-06,0.03539410309259317
Favorita_h28_moirai2_vs_lightgbm_direct,M5_h7_timesfm25_vs_lightgbm_cov,5.729547206365634e-06,0.028339847288517152
Favorita_h28_moirai2_vs_lightgbm_direct,M5_h7_tirex_vs_lightgbm_cov,8.41345470309159e-06,0.041688410779379514
Favorita_h28_moirai2_vs_lightgbm_direct,Rohlik_h14_chronos2_vs_lightgbm_cov,-1.1851152159828319e-05,-0.046951264766172604
Favorita_h28_moirai2_vs_lightgbm_direct,Rohlik_h14_chronos_bolt_tiny_vs_lightgbm_cov,-1.2167189927107787e-05,-0.052275420705572416
Favorita_h28_moirai2_vs_lightgbm_direct,Rohlik_h14_moirai2_vs_lightgbm_cov,-9.68965684958256e-06,-0.03211696826628887
Favorita_h28_moirai2_vs_lightgbm_direct,Rohlik_h14_timesfm25_vs_lightgbm_cov,-7.802737871784826e-06,-0.024502380207204306
Favorita_h28_moirai2_vs_lightgbm_direct,Rohlik_h14_tirex_vs_lightgbm_cov,-1.1491163552763764e-05,-0.03313895801602436
Favorita_h28_moirai2_vs_lightgbm_direct,Rohlik_h28_chronos2_vs_lightgbm_cov,-1.7118638489365875e-05,-0.0538786516920371
Favorita_h28_moirai2_vs_lightgbm_direct,Rohlik_h28_chronos_bolt_tiny_vs_lightgbm_cov,-1.3329488344575782e-05,-0.0423485441091295
Favorita_h28_moirai2_vs_lightgbm_direct,Rohlik_h28_moirai2_vs_lightgbm_cov,-1.579577234160422e-05,-0.04357137315254305
Favorita_h28_moirai2_vs_lightgbm_direct,Rohlik_h28_timesfm25_vs_lightgbm_cov,-1.56402478130451e-05,-0.04176863797112665
Favorita_h28_moirai2_vs_lightgbm_direct,Rohlik_h28_tirex_vs_lightgbm_cov,-1.6797312159505095e-05,-0.04263826197069545
Favorita_h28_moirai2_vs_lightgbm_direct,Rohlik_h7_chronos2_vs_lightgbm_cov,-1.5503485516461576e-05,-0.05912203062825533
Favorita_h28_moirai2_vs_lightgbm_direct,Rohlik_h7_chronos_bolt_tiny_vs_lightgbm_cov,-1.7784213625061425e-05,-0.06972321363824484
Favorita_h28_moirai2_vs_lightgbm_direct,Rohlik_h7_moirai2_vs_lightgbm_cov,-1.4325537095837222e-05,-0.043766617378442896
Favorita_h28_moirai2_vs_lightgbm_direct,Rohlik_h7_timesfm25_vs_lightgbm_cov,-1.3890241325267455e-05,-0.04517281045002444
Favorita_h28_moirai2_vs_lightgbm_direct,Rohlik_h7_tirex_vs_lightgbm_cov,-1.5141944358985563e-05,-0.048449928884618285
Favorita_h28_timesfm25_vs_lightgbm_direct,Favorita_h14_chronos2_vs_lightgbm_cov,0.00011619859669872219,0.44344605374121
Favorita_h28_timesfm25_vs_lightgbm_direct,Favorita_h14_chronos_bolt_tiny_vs_lightgbm_cov,0.00012786283755756973,0.21993543655357614
Favorita_h28_timesfm25_vs_lightgbm_direct,Favorita_h14_moirai2_vs_lightgbm_cov,6.160013888562959e-05,0.28064496664594313
Favorita_h28_timesfm25_vs_lightgbm_direct,Favorita_h14_timesfm25_vs_lightgbm_cov,1.6704042920730055e-05,0.038435263912508955
Favorita_h28_timesfm25_vs_lightgbm_direct,Favorita_h14_tirex_vs_lightgbm_cov,0.00011862646400727494,0.48145928162725776
Favorita_h28_timesfm25_vs_lightgbm_direct,Favorita_h28_chronos2_vs_lightgbm_direct,0.0005700969581483821,0.8096034372343389
Favorita_h28_timesfm25_vs_lightgbm_direct,Favorita_h28_chronos_bolt_tiny_vs_lightgbm_direct,0.0006400976661528587,0.9056552373782963
Favorita_h28_timesfm25_vs_lightgbm_direct,Favorita_h28_moirai2_vs_lightgbm_direct,0.000523337007148434,0.9077750936186176
Favorita_h28_timesfm25_vs_lightgbm_direct,Favorita_h28_timesfm25_vs_lightgbm_direct,0.0005431678862948959,0.9999999999999998
Favorita_h28_timesfm25_vs_lightgbm_direct,Favorita_h28_tirex_vs_lightgbm_direct,0.0005674924618294997,0.8953145157105322
Favorita_h28_timesfm25_vs_lightgbm_direct,Favorita_h7_chronos2_vs_lightgbm_cov,0.00013123999158466627,0.5335920624926691
Favorita_h28_timesfm25_vs_lightgbm_direct,Favorita_h7_chronos_bolt_tiny_vs_lightgbm_cov,0.00016798290881816323,0.2801500503212616
